id,order_id,payment_method,amount
258048,1134,credit_card,7492
258049,70374,coupon,9435
258050,47623,coupon,2499
258051,64492,gift_card,836
258052,68688,gift_card,1822
258053,33210,credit_card,3460
258054,52646,coupon,7536
258055,71851,coupon,5024
258056,27402,credit_card,4524
258057,29321,bank_transfer,3919
258058,66559,coupon,2719
258059,23453,bank_transfer,7594
258060,33702,bank_transfer,8314
258061,36950,credit_card,3639
258062,15664,credit_card,4023
258063,91278,bank_transfer,971
258064,98179,credit_card,8382
258065,54246,gift_card,4599
258066,61461,credit_card,8471
258067,25543,credit_card,5852
258068,3463,bank_transfer,613
258069,22197,coupon,7742
258070,70559,bank_transfer,7209
258071,89767,credit_card,3650
258072,41010,coupon,7214
258073,45133,bank_transfer,3571
258074,36677,gift_card,551
258075,59868,bank_transfer,3351
258076,11583,credit_card,2404
258077,18411,credit_card,328
258078,5454,gift_card,7228
258079,46982,coupon,6900
258080,70845,coupon,4695
258081,1854,coupon,3759
258082,28579,bank_transfer,4711
258083,92727,gift_card,5348
258084,29246,gift_card,8886
258085,84308,bank_transfer,6473
258086,16705,coupon,7662
258087,86153,coupon,8397
258088,55588,coupon,1327
258089,66675,credit_card,324
258090,99661,credit_card,5278
258091,87667,gift_card,5153
258092,43013,coupon,1353
258093,40200,coupon,9902
258094,84652,bank_transfer,9412
258095,91358,credit_card,6380
258096,89650,coupon,6261
258097,64827,credit_card,1296
258098,54321,bank_transfer,7908
258099,45702,coupon,6700
258100,85980,gift_card,9506
258101,3318,coupon,1611
258102,54579,bank_transfer,2004
258103,30834,coupon,3592
258104,64069,bank_transfer,2361
258105,7178,coupon,1354
258106,42891,bank_transfer,3541
258107,43407,bank_transfer,7844
258108,43560,coupon,2447
258109,62157,gift_card,6517
258110,11311,bank_transfer,3183
258111,2194,gift_card,883
258112,424,gift_card,1897
258113,32058,coupon,2495
258114,86554,credit_card,9787
258115,7485,credit_card,2093
258116,37891,bank_transfer,3734
258117,65823,coupon,8836
258118,16970,gift_card,1444
258119,25392,gift_card,8707
258120,23391,coupon,974
258121,29245,coupon,3392
258122,76831,coupon,2878
258123,99324,bank_transfer,7436
258124,77828,coupon,1832
258125,95742,gift_card,1948
258126,90480,bank_transfer,9144
258127,50424,bank_transfer,4244
258128,89019,credit_card,1233
258129,40259,bank_transfer,2040
258130,4217,gift_card,8331
258131,58286,credit_card,9927
258132,48146,coupon,7852
258133,29298,bank_transfer,1460
258134,72153,bank_transfer,2505
258135,66925,credit_card,6593
258136,11345,gift_card,5378
258137,27655,gift_card,5610
258138,18462,credit_card,5181
258139,69639,credit_card,4991
258140,47240,bank_transfer,171
258141,25980,credit_card,3071
258142,62525,coupon,6362
258143,16137,coupon,7041
258144,95782,gift_card,7142
258145,42672,credit_card,2291
258146,18313,coupon,9858
258147,87214,coupon,82
258148,50038,gift_card,2533
258149,67285,gift_card,3420
258150,47929,gift_card,6006
258151,65143,coupon,4573
258152,38607,coupon,7449
258153,32772,coupon,2713
258154,51877,coupon,6438
258155,58589,coupon,4523
258156,84659,bank_transfer,6432
258157,39215,bank_transfer,5924
258158,19439,gift_card,1938
258159,68082,bank_transfer,2417
258160,82970,credit_card,472
258161,32019,credit_card,276
258162,86095,bank_transfer,1196
258163,52037,coupon,8263
258164,40847,bank_transfer,820
258165,88227,gift_card,4058
258166,80967,bank_transfer,1219
258167,49255,bank_transfer,2503
258168,1976,coupon,8623
258169,49931,credit_card,2551
258170,60707,gift_card,7697
258171,61754,gift_card,3922
258172,42943,coupon,5476
258173,68430,credit_card,5531
258174,92513,gift_card,3754
258175,61208,gift_card,5224
258176,53863,coupon,7794
258177,80646,coupon,7751
258178,46129,gift_card,7702
258179,2003,bank_transfer,6495
258180,70052,coupon,544
258181,50354,credit_card,3755
258182,77598,coupon,8832
258183,95529,bank_transfer,6545
258184,85786,credit_card,701
258185,50261,coupon,3613
258186,8538,coupon,9382
258187,47149,coupon,5151
258188,85539,gift_card,3229
258189,80925,gift_card,8778
258190,6913,gift_card,224
258191,86875,bank_transfer,1308
258192,62671,bank_transfer,8086
258193,77832,gift_card,8944
258194,43041,coupon,5795
258195,86938,credit_card,7977
258196,60830,bank_transfer,1056
258197,9767,credit_card,1181
258198,28969,gift_card,8258
258199,37795,coupon,8550
258200,59858,coupon,9452
258201,18539,bank_transfer,6040
258202,92607,gift_card,8541
258203,23816,gift_card,1957
258204,38800,coupon,1318
258205,72118,bank_transfer,7153
258206,8418,gift_card,3586
258207,75541,coupon,9038
258208,4557,bank_transfer,63
258209,43446,credit_card,8356
258210,77972,credit_card,6603
258211,76891,gift_card,132
258212,3432,gift_card,9744
258213,80529,gift_card,7905
258214,37498,gift_card,211
258215,83939,bank_transfer,1100
258216,70919,credit_card,2183
258217,22657,credit_card,5025
258218,67649,coupon,1051
258219,66443,gift_card,9571
258220,10664,bank_transfer,8275
258221,11069,coupon,9649
258222,25630,credit_card,1512
258223,26726,coupon,9511
258224,64098,coupon,6732
258225,98253,bank_transfer,7667
258226,15826,gift_card,6686
258227,43273,credit_card,2290
258228,38652,coupon,1601
258229,35175,coupon,9306
258230,77671,gift_card,3466
258231,13844,gift_card,1136
258232,2487,credit_card,1187
258233,83415,coupon,681
258234,15416,gift_card,1753
258235,51838,credit_card,4576
258236,6573,gift_card,5502
258237,19909,gift_card,4650
258238,26725,credit_card,6464
258239,84735,credit_card,4751
258240,26819,gift_card,3224
258241,32965,bank_transfer,4349
258242,20947,bank_transfer,7766
258243,73280,coupon,614
258244,34156,coupon,9239
258245,42758,bank_transfer,8559
258246,16526,bank_transfer,5238
258247,19690,bank_transfer,5067
258248,60368,gift_card,8471
258249,23413,credit_card,923
258250,571,bank_transfer,9467
258251,50620,credit_card,2161
258252,15207,credit_card,5417
258253,1117,gift_card,3496
258254,61665,gift_card,7228
258255,48108,gift_card,4509
258256,83417,coupon,5034
258257,65427,coupon,9168
258258,98072,coupon,7869
258259,9786,gift_card,9051
258260,52470,credit_card,5157
258261,77779,bank_transfer,9459
258262,19923,coupon,9269
258263,56088,credit_card,6874
258264,73706,gift_card,1577
258265,36825,credit_card,7409
258266,59531,credit_card,4397
258267,49249,credit_card,8429
258268,60915,gift_card,7461
258269,64723,coupon,424
258270,25896,bank_transfer,8942
258271,19902,coupon,1456
258272,81400,coupon,4895
258273,9708,gift_card,3970
258274,41937,bank_transfer,7355
258275,98145,coupon,8179
258276,62697,coupon,1271
258277,29182,gift_card,4335
258278,48275,coupon,4543
258279,89614,gift_card,736
258280,13433,bank_transfer,3253
258281,95100,bank_transfer,2287
258282,56761,bank_transfer,8679
258283,4331,coupon,9671
258284,99975,bank_transfer,5605
258285,86594,gift_card,7931
258286,46625,coupon,8407
258287,9242,bank_transfer,9478
258288,90909,bank_transfer,227
258289,12686,credit_card,4299
258290,69676,bank_transfer,4369
258291,39826,credit_card,7859
258292,13613,gift_card,213
258293,62884,bank_transfer,9293
258294,64547,coupon,5118
258295,50467,bank_transfer,3003
258296,55301,credit_card,5362
258297,48358,credit_card,659
258298,1089,gift_card,6472
258299,62689,coupon,3676
258300,41949,coupon,1518
258301,63305,credit_card,2696
258302,50107,credit_card,3116
258303,21984,credit_card,4942
258304,42879,gift_card,5331
258305,44384,coupon,1013
258306,33817,gift_card,3550
258307,63717,coupon,7492
258308,40367,bank_transfer,1695
258309,60945,credit_card,8374
258310,51352,coupon,5047
258311,5752,gift_card,4603
258312,89244,gift_card,4492
258313,27885,gift_card,7421
258314,47796,credit_card,1265
258315,26817,coupon,2238
258316,1646,gift_card,2743
258317,32024,bank_transfer,3435
258318,61464,bank_transfer,3164
258319,49647,credit_card,7147
258320,78930,credit_card,7651
258321,17265,coupon,9334
258322,66914,coupon,4426
258323,57549,credit_card,3081
258324,68867,coupon,5059
258325,52944,bank_transfer,1644
258326,4817,gift_card,9821
258327,59138,credit_card,1752
258328,79245,bank_transfer,8166
258329,77596,bank_transfer,5056
258330,72884,credit_card,4346
258331,58097,gift_card,5042
258332,68412,coupon,6301
258333,41812,bank_transfer,888
258334,7677,coupon,1560
258335,99158,bank_transfer,4612
258336,37840,coupon,379
258337,46886,bank_transfer,5182
258338,20654,gift_card,4616
258339,104,gift_card,2931
258340,24242,coupon,3293
258341,50458,coupon,7096
258342,82062,coupon,5630
258343,85064,gift_card,9117
258344,85462,coupon,4803
258345,39802,bank_transfer,7175
258346,2286,credit_card,37
258347,62295,coupon,8551
258348,22247,bank_transfer,641
258349,80402,bank_transfer,28
258350,73836,gift_card,4871
258351,38792,bank_transfer,8703
258352,25152,credit_card,7837
258353,99874,credit_card,7107
258354,36656,bank_transfer,1135
258355,62614,coupon,6489
258356,50418,coupon,779
258357,23029,bank_transfer,6707
258358,72980,credit_card,2209
258359,32117,gift_card,9700
258360,95538,credit_card,5816
258361,75779,coupon,2434
258362,16858,coupon,1744
258363,79636,bank_transfer,8218
258364,32308,credit_card,9510
258365,99142,gift_card,6757
258366,94527,coupon,8690
258367,69704,coupon,621
258368,50728,credit_card,3370
258369,94417,bank_transfer,8820
258370,59629,bank_transfer,1723
258371,36197,credit_card,5512
258372,10417,gift_card,3950
258373,82545,bank_transfer,9487
258374,18758,bank_transfer,7642
258375,45745,gift_card,2934
258376,60981,bank_transfer,6152
258377,56664,bank_transfer,8950
258378,22948,bank_transfer,9221
258379,16203,credit_card,4998
258380,10820,bank_transfer,7101
258381,80104,gift_card,3999
258382,99602,credit_card,4582
258383,19979,gift_card,1916
258384,73573,credit_card,786
258385,92122,bank_transfer,6048
258386,70451,credit_card,504
258387,93398,credit_card,1391
258388,19531,gift_card,1565
258389,87914,coupon,5567
258390,22403,credit_card,5698
258391,59006,gift_card,6240
258392,21366,gift_card,5895
258393,76860,bank_transfer,4894
258394,94271,gift_card,4955
258395,52125,coupon,9629
258396,99400,bank_transfer,2447
258397,21230,gift_card,2137
258398,95253,gift_card,2422
258399,94544,bank_transfer,5633
258400,91232,coupon,7354
258401,10861,gift_card,3824
258402,71425,coupon,7711
258403,51869,bank_transfer,7892
258404,34371,credit_card,8590
258405,34124,coupon,6882
258406,12453,coupon,9671
258407,16308,coupon,7949
258408,6518,coupon,3999
258409,38956,credit_card,9655
258410,56781,coupon,7390
258411,15138,credit_card,7273
258412,53878,credit_card,277
258413,82784,bank_transfer,6097
258414,31117,coupon,7191
258415,96884,gift_card,1224
258416,60528,gift_card,9718
258417,98592,credit_card,9900
258418,34131,credit_card,3194
258419,97704,credit_card,6655
258420,56273,coupon,7894
258421,96637,credit_card,4175
258422,76928,credit_card,8054
258423,46675,credit_card,5432
258424,62943,credit_card,3045
258425,67364,credit_card,852
258426,81119,coupon,5353
258427,85321,gift_card,8822
258428,65507,bank_transfer,8641
258429,11206,bank_transfer,6132
258430,21138,gift_card,2809
258431,13202,credit_card,404
258432,90308,bank_transfer,7610
258433,59666,gift_card,1829
258434,35515,bank_transfer,4736
258435,41346,gift_card,5032
258436,20918,bank_transfer,7511
258437,55112,coupon,3192
258438,4306,credit_card,2359
258439,12428,bank_transfer,1037
258440,24392,credit_card,2300
258441,80953,credit_card,888
258442,13256,credit_card,3270
258443,97702,bank_transfer,1040
258444,45694,credit_card,8652
258445,86983,coupon,5620
258446,76517,credit_card,1309
258447,24744,gift_card,9249
258448,31571,bank_transfer,8107
258449,46920,gift_card,4390
258450,85427,bank_transfer,9803
258451,81914,coupon,3878
258452,74318,coupon,9472
258453,84657,coupon,5561
258454,68807,bank_transfer,2042
258455,10352,credit_card,3991
258456,76760,credit_card,1617
258457,72128,credit_card,5601
258458,77618,bank_transfer,5366
258459,73461,credit_card,1824
258460,27757,gift_card,6213
258461,53106,gift_card,2219
258462,36083,gift_card,684
258463,20172,coupon,2168
258464,22528,credit_card,8082
258465,65427,credit_card,7474
258466,22251,gift_card,2141
258467,4350,gift_card,6463
258468,53219,credit_card,9522
258469,9708,coupon,354
258470,54612,credit_card,5730
258471,67489,coupon,1622
258472,71129,bank_transfer,5707
258473,49069,coupon,4596
258474,54927,gift_card,8367
258475,45555,credit_card,2776
258476,58409,gift_card,7823
258477,6123,coupon,1674
258478,37458,gift_card,9106
258479,54752,coupon,8145
258480,66797,gift_card,2612
258481,38625,credit_card,7539
258482,37318,bank_transfer,7360
258483,33354,credit_card,4965
258484,23927,coupon,2883
258485,40455,bank_transfer,9334
258486,29219,credit_card,721
258487,19013,credit_card,8202
258488,1341,gift_card,582
258489,18466,gift_card,9068
258490,66710,credit_card,6390
258491,10701,credit_card,4745
258492,45143,gift_card,7452
258493,21341,bank_transfer,439
258494,65320,gift_card,6075
258495,7067,credit_card,9241
258496,24609,credit_card,3123
258497,82911,coupon,6736
258498,93473,bank_transfer,115
258499,34003,coupon,9881
258500,59887,gift_card,5799
258501,14051,gift_card,8862
258502,92113,gift_card,599
258503,63682,gift_card,8276
258504,697,gift_card,73
258505,91275,gift_card,8565
258506,71375,bank_transfer,4090
258507,50051,gift_card,1179
258508,6456,coupon,9752
258509,75289,bank_transfer,3574
258510,7642,credit_card,7665
258511,11113,coupon,1497
258512,89324,credit_card,8194
258513,15415,bank_transfer,4143
258514,8319,gift_card,5779
258515,69624,bank_transfer,229
258516,74087,gift_card,1048
258517,10585,bank_transfer,2411
258518,38374,bank_transfer,8728
258519,67058,bank_transfer,4329
258520,72944,bank_transfer,9920
258521,57454,gift_card,6498
258522,26233,bank_transfer,736
258523,22286,credit_card,7463
258524,62829,credit_card,8127
258525,2514,credit_card,5604
258526,6693,gift_card,2029
258527,34839,coupon,5246
258528,13644,gift_card,1893
258529,6350,gift_card,3631
258530,1742,coupon,8442
258531,74099,credit_card,2549
258532,37575,bank_transfer,2487
258533,99456,bank_transfer,7417
258534,94338,coupon,4917
258535,68872,credit_card,7775
258536,620,gift_card,8826
258537,44865,credit_card,9583
258538,88352,bank_transfer,5899
258539,1569,credit_card,7410
258540,44118,coupon,2011
258541,34338,bank_transfer,4193
258542,21737,bank_transfer,1616
258543,38305,credit_card,3444
258544,25057,coupon,8775
258545,93507,gift_card,9371
258546,23173,coupon,2994
258547,40049,coupon,6720
258548,25332,coupon,5824
258549,7021,credit_card,9621
258550,99856,bank_transfer,6035
258551,14576,credit_card,1620
258552,4863,bank_transfer,513
258553,28879,coupon,754
258554,60811,credit_card,917
258555,99657,gift_card,1349
258556,25827,coupon,3960
258557,28372,bank_transfer,7313
258558,21678,gift_card,196
258559,19006,bank_transfer,1981
258560,31164,bank_transfer,4688
258561,39754,credit_card,5082
258562,39789,gift_card,3400
258563,39801,coupon,581
258564,47892,gift_card,1990
258565,39062,bank_transfer,3462
258566,62373,coupon,1610
258567,60269,gift_card,9823
258568,80458,gift_card,352
258569,62093,coupon,5481
258570,92853,bank_transfer,8058
258571,38659,bank_transfer,4939
258572,7769,bank_transfer,7673
258573,76568,coupon,5431
258574,45504,gift_card,3420
258575,75877,credit_card,4778
258576,59976,credit_card,170
258577,51029,coupon,1328
258578,58230,gift_card,6638
258579,22165,bank_transfer,9143
258580,58753,bank_transfer,6143
258581,83633,credit_card,4107
258582,4196,coupon,2584
258583,22141,bank_transfer,6984
258584,38638,bank_transfer,1684
258585,4631,credit_card,990
258586,25574,bank_transfer,7382
258587,72816,bank_transfer,9760
258588,64923,gift_card,925
258589,4615,credit_card,6334
258590,32685,bank_transfer,1317
258591,31326,gift_card,924
258592,15877,credit_card,9823
258593,16906,credit_card,4214
258594,91250,credit_card,3063
258595,51329,gift_card,2552
258596,94486,gift_card,8647
258597,70171,gift_card,1560
258598,3773,coupon,3991
258599,17613,gift_card,6592
258600,56480,bank_transfer,7348
258601,40,coupon,2830
258602,38759,credit_card,4873
258603,54482,credit_card,7524
258604,99963,credit_card,3979
258605,12887,credit_card,3436
258606,36433,bank_transfer,1858
258607,3665,bank_transfer,6869
258608,69864,gift_card,7947
258609,9692,bank_transfer,1731
258610,3487,gift_card,4777
258611,74484,credit_card,4746
258612,67208,bank_transfer,9620
258613,11892,credit_card,1259
258614,41865,credit_card,6642
258615,69722,coupon,230
258616,62953,coupon,4092
258617,2123,bank_transfer,4441
258618,93914,credit_card,529
258619,31864,coupon,5722
258620,987,bank_transfer,2741
258621,99118,credit_card,5495
258622,80684,bank_transfer,8985
258623,114,credit_card,5648
258624,18513,bank_transfer,5837
258625,60557,coupon,781
258626,83265,coupon,2463
258627,81401,gift_card,7137
258628,4080,coupon,9570
258629,38844,credit_card,5099
258630,41309,coupon,1932
258631,9377,bank_transfer,2817
258632,58251,credit_card,174
258633,77743,gift_card,7529
258634,46698,coupon,9518
258635,17271,coupon,6318
258636,58416,bank_transfer,505
258637,38233,bank_transfer,1597
258638,75958,credit_card,7023
258639,79478,gift_card,312
258640,20696,bank_transfer,4461
258641,76303,bank_transfer,7398
258642,8606,bank_transfer,1816
258643,63512,gift_card,8154
258644,31524,gift_card,1453
258645,20950,bank_transfer,9055
258646,97283,bank_transfer,4043
258647,96919,credit_card,1798
258648,52297,bank_transfer,1600
258649,98864,credit_card,6216
258650,3089,bank_transfer,7386
258651,32394,coupon,8150
258652,57469,credit_card,1718
258653,5536,gift_card,9459
258654,73864,bank_transfer,8590
258655,30831,credit_card,1207
258656,53767,gift_card,9837
258657,30373,gift_card,5933
258658,45263,credit_card,6861
258659,9763,coupon,101
258660,7814,gift_card,9220
258661,1622,coupon,3854
258662,69337,bank_transfer,1740
258663,58820,gift_card,4493
258664,52940,coupon,9007
258665,73272,bank_transfer,7549
258666,66398,gift_card,4318
258667,43460,gift_card,648
258668,81357,gift_card,3227
258669,18950,credit_card,5043
258670,53629,bank_transfer,3252
258671,36002,credit_card,5686
258672,7801,credit_card,6538
258673,44036,coupon,5648
258674,87619,gift_card,1665
258675,85400,gift_card,125
258676,42322,bank_transfer,7783
258677,54231,gift_card,7696
258678,54668,credit_card,1099
258679,20559,gift_card,6281
258680,95694,bank_transfer,3425
258681,71829,credit_card,648
258682,96352,gift_card,5099
258683,79131,bank_transfer,3396
258684,7355,coupon,3278
258685,48875,coupon,3154
258686,32395,bank_transfer,3772
258687,59232,credit_card,2887
258688,61294,coupon,6672
258689,58022,bank_transfer,6851
258690,27629,gift_card,3941
258691,97085,coupon,6472
258692,41315,gift_card,9650
258693,76857,bank_transfer,886
258694,34600,credit_card,6332
258695,89709,coupon,9253
258696,62460,gift_card,9432
258697,89374,gift_card,364
258698,47125,credit_card,1834
258699,73388,credit_card,2100
258700,75975,gift_card,2418
258701,88564,bank_transfer,6263
258702,29832,coupon,1667
258703,67779,gift_card,6146
258704,21764,coupon,8285
258705,5928,gift_card,575
258706,31739,gift_card,9266
258707,80348,credit_card,100
258708,54081,bank_transfer,4139
258709,47823,coupon,1465
258710,92150,credit_card,6390
258711,38570,coupon,9285
258712,7210,gift_card,817
258713,4266,credit_card,5552
258714,26103,coupon,8711
258715,81672,gift_card,143
258716,39278,coupon,7248
258717,86290,gift_card,4323
258718,6225,bank_transfer,797
258719,42136,credit_card,9238
258720,234,credit_card,3215
258721,44776,bank_transfer,8801
258722,51447,gift_card,5870
258723,73680,gift_card,3725
258724,53287,credit_card,5274
258725,53685,gift_card,3551
258726,7695,bank_transfer,4343
258727,91787,bank_transfer,9265
258728,20970,credit_card,8507
258729,40664,gift_card,315
258730,68827,credit_card,6316
258731,53099,gift_card,589
258732,52232,credit_card,97
258733,43177,coupon,9166
258734,88553,coupon,792
258735,3682,credit_card,4689
258736,19333,credit_card,636
258737,7686,credit_card,3038
258738,44635,credit_card,7185
258739,69999,bank_transfer,4706
258740,49101,credit_card,6474
258741,76445,bank_transfer,3089
258742,39925,gift_card,6334
258743,95146,credit_card,9938
258744,2547,gift_card,4417
258745,96162,coupon,4949
258746,11530,coupon,6844
258747,39762,coupon,2004
258748,19770,credit_card,4791
258749,28196,credit_card,3809
258750,66558,coupon,4060
258751,4902,coupon,3943
258752,93927,credit_card,2870
258753,8422,gift_card,6764
258754,31323,bank_transfer,4656
258755,59703,coupon,731
258756,62525,gift_card,1639
258757,32200,coupon,2812
258758,38021,gift_card,3366
258759,80080,credit_card,3604
258760,76429,credit_card,2765
258761,61193,coupon,8893
258762,8688,bank_transfer,455
258763,92978,bank_transfer,82
258764,82762,gift_card,3646
258765,41554,coupon,447
258766,3230,credit_card,2209
258767,17396,coupon,4498
258768,45247,gift_card,85
258769,37298,credit_card,4399
258770,95465,bank_transfer,2092
258771,9305,bank_transfer,5496
258772,91119,bank_transfer,6083
258773,94888,bank_transfer,4660
258774,62685,bank_transfer,1493
258775,87347,gift_card,471
258776,98793,gift_card,7170
258777,52085,gift_card,3640
258778,4157,bank_transfer,7
258779,9968,credit_card,2335
258780,77697,credit_card,4686
258781,59556,bank_transfer,8851
258782,50299,bank_transfer,7008
258783,5092,gift_card,8057
258784,51421,credit_card,2865
258785,13055,coupon,6176
258786,40508,credit_card,2477
258787,60670,bank_transfer,8289
258788,86165,credit_card,9714
258789,40524,gift_card,6588
258790,73702,bank_transfer,2666
258791,87581,coupon,9829
258792,50060,bank_transfer,1230
258793,28289,bank_transfer,6698
258794,71093,bank_transfer,1994
258795,79623,credit_card,306
258796,14361,gift_card,4035
258797,92197,credit_card,8347
258798,95063,coupon,8898
258799,55058,bank_transfer,9254
258800,29907,bank_transfer,8915
258801,28529,coupon,2592
258802,63642,bank_transfer,1329
258803,20434,bank_transfer,6361
258804,48913,credit_card,9789
258805,6575,bank_transfer,7722
258806,71933,bank_transfer,13
258807,96375,gift_card,687
258808,42193,gift_card,2464
258809,58009,coupon,1670
258810,46920,bank_transfer,4197
258811,87907,bank_transfer,7843
258812,63904,coupon,2474
258813,9959,credit_card,259
258814,98520,bank_transfer,5240
258815,89027,credit_card,4744
258816,28861,gift_card,1793
258817,48645,bank_transfer,9917
258818,23981,credit_card,7461
258819,80138,bank_transfer,3117
258820,30241,bank_transfer,6288
258821,37538,coupon,7614
258822,2175,credit_card,5307
258823,13200,coupon,9694
258824,15710,coupon,478
258825,39544,gift_card,7430
258826,13331,credit_card,9068
258827,61035,coupon,7582
258828,76032,gift_card,2347
258829,85365,bank_transfer,2403
258830,17177,credit_card,4010
258831,36972,coupon,987
258832,44131,coupon,8587
258833,729,bank_transfer,7488
258834,9788,bank_transfer,2233
258835,98266,coupon,1337
258836,40591,gift_card,2953
258837,97159,credit_card,1841
258838,20225,bank_transfer,2598
258839,62304,coupon,7522
258840,49080,coupon,5325
258841,8465,gift_card,6782
258842,37388,gift_card,9045
258843,4475,gift_card,3571
258844,60521,credit_card,7539
258845,70515,bank_transfer,6890
258846,72921,bank_transfer,2681
258847,29553,coupon,203
258848,98031,credit_card,3720
258849,94347,coupon,7531
258850,56666,coupon,8695
258851,33210,coupon,6871
258852,13284,credit_card,8367
258853,82933,bank_transfer,2812
258854,71012,coupon,1029
258855,56191,gift_card,8628
258856,92983,credit_card,4100
258857,91,gift_card,1953
258858,36596,credit_card,581
258859,11150,credit_card,9870
258860,46288,credit_card,9000
258861,98936,bank_transfer,956
258862,57346,credit_card,2826
258863,14244,coupon,4530
258864,81861,bank_transfer,3005
258865,15488,gift_card,2150
258866,33421,coupon,489
258867,97853,gift_card,6045
258868,12520,gift_card,5140
258869,57510,gift_card,3600
258870,82798,gift_card,2302
258871,76431,gift_card,5438
258872,40169,credit_card,1065
258873,73760,gift_card,6894
258874,66923,gift_card,7277
258875,77412,bank_transfer,7785
258876,90784,gift_card,7564
258877,99983,gift_card,5913
258878,62103,credit_card,7695
258879,62389,coupon,3605
258880,757,bank_transfer,1705
258881,88429,gift_card,1393
258882,26223,bank_transfer,2380
258883,46079,gift_card,1708
258884,13679,gift_card,3431
258885,89715,credit_card,7156
258886,4161,coupon,1399
258887,16155,gift_card,2188
258888,87346,bank_transfer,7066
258889,57034,coupon,6951
258890,10314,gift_card,8968
258891,48952,bank_transfer,8753
258892,71085,credit_card,3672
258893,83337,gift_card,8617
258894,50617,gift_card,1271
258895,61431,coupon,1432
258896,22633,coupon,9799
258897,70099,bank_transfer,5671
258898,83595,gift_card,5716
258899,14839,bank_transfer,7151
258900,37847,bank_transfer,7375
258901,46573,coupon,7517
258902,88691,gift_card,4549
258903,76692,bank_transfer,9235
258904,69529,coupon,8345
258905,52439,bank_transfer,4815
258906,42395,coupon,5090
258907,80602,coupon,7063
258908,51833,coupon,8542
258909,6752,credit_card,7324
258910,6756,bank_transfer,5755
258911,84267,credit_card,3257
258912,37589,gift_card,3171
258913,16793,coupon,260
258914,98265,credit_card,3569
258915,93465,credit_card,7035
258916,36250,credit_card,8608
258917,8803,credit_card,2043
258918,78385,bank_transfer,3925
258919,19599,bank_transfer,6010
258920,66680,credit_card,6405
258921,47374,coupon,2558
258922,85344,credit_card,9383
258923,29771,gift_card,4360
258924,48607,bank_transfer,2028
258925,21336,gift_card,4316
258926,71660,bank_transfer,1589
258927,35467,credit_card,3992
258928,78063,credit_card,546
258929,49789,gift_card,5842
258930,25671,credit_card,2731
258931,88782,coupon,6014
258932,86252,coupon,4602
258933,64472,credit_card,2727
258934,66012,coupon,606
258935,61004,coupon,2309
258936,20187,bank_transfer,5073
258937,74792,coupon,3749
258938,16919,gift_card,2320
258939,93545,credit_card,8221
258940,98892,gift_card,3184
258941,35977,credit_card,7286
258942,10490,coupon,4989
258943,9759,coupon,2779
258944,11342,credit_card,7910
258945,65937,bank_transfer,5281
258946,40040,gift_card,4347
258947,29192,bank_transfer,619
258948,85658,gift_card,9522
258949,72734,bank_transfer,8534
258950,41019,coupon,794
258951,33722,bank_transfer,814
258952,63911,credit_card,9260
258953,73923,coupon,332
258954,31367,bank_transfer,9482
258955,9039,bank_transfer,526
258956,21611,credit_card,8295
258957,69643,bank_transfer,9862
258958,25985,coupon,410
258959,86394,credit_card,983
258960,88446,coupon,2608
258961,32750,credit_card,6541
258962,57567,gift_card,6512
258963,77932,gift_card,5177
258964,38440,gift_card,3564
258965,97319,bank_transfer,8711
258966,75792,bank_transfer,8884
258967,49468,gift_card,1689
258968,8004,coupon,4566
258969,54403,bank_transfer,4189
258970,57342,bank_transfer,8461
258971,22428,coupon,4883
258972,74106,coupon,5554
258973,75508,coupon,8785
258974,12650,gift_card,8679
258975,14091,credit_card,670
258976,61485,coupon,2382
258977,63310,coupon,5723
258978,38176,coupon,5966
258979,77233,gift_card,5880
258980,26367,gift_card,8799
258981,17951,bank_transfer,4788
258982,76872,credit_card,6770
258983,87755,bank_transfer,7711
258984,92224,credit_card,6927
258985,18641,coupon,1376
258986,62086,coupon,6081
258987,80596,credit_card,4802
258988,38920,credit_card,1270
258989,17505,credit_card,112
258990,49041,coupon,1538
258991,31697,credit_card,8759
258992,75500,coupon,3239
258993,51874,gift_card,7951
258994,51784,coupon,4892
258995,78381,gift_card,1373
258996,17127,credit_card,4398
258997,1082,gift_card,4470
258998,68795,gift_card,5059
258999,28608,gift_card,5482
259000,88479,gift_card,8749
259001,40639,coupon,6188
259002,61927,bank_transfer,5751
259003,44313,bank_transfer,3099
259004,28123,coupon,5689
259005,28548,gift_card,8693
259006,46610,bank_transfer,258
259007,27679,bank_transfer,2399
259008,49857,credit_card,1454
259009,28810,coupon,4631
259010,63180,coupon,23
259011,38900,coupon,7008
259012,71889,bank_transfer,9040
259013,79943,bank_transfer,9627
259014,98933,coupon,8138
259015,43175,coupon,2146
259016,80677,credit_card,5522
259017,46145,coupon,798
259018,68258,bank_transfer,5274
259019,65449,bank_transfer,7136
259020,58239,gift_card,3238
259021,53725,coupon,3311
259022,26347,gift_card,6588
259023,39492,bank_transfer,4028
259024,20310,coupon,9326
259025,36541,gift_card,4338
259026,15753,bank_transfer,6913
259027,68318,coupon,9554
259028,49847,coupon,8116
259029,3038,gift_card,3889
259030,83480,credit_card,4608
259031,45877,coupon,4767
259032,84980,coupon,5215
259033,92457,bank_transfer,4120
259034,65337,gift_card,6641
259035,40005,credit_card,9861
259036,79269,gift_card,2123
259037,51210,gift_card,8264
