id,user_id,order_date,status
157737,71467,2024-12-25,shipped
157738,81868,2024-07-17,completed
157739,34045,2024-06-11,placed
157740,24394,2024-01-19,return_pending
157741,76293,2024-07-24,placed
157742,53967,2024-06-19,placed
157743,43406,2024-06-10,completed
157744,3202,2024-11-24,completed
157745,26830,2024-04-19,placed
157746,86758,2024-02-03,returned
157747,32268,2024-08-31,return_pending
157748,26459,2024-11-22,shipped
157749,55797,2024-02-12,returned
157750,65707,2024-03-10,shipped
157751,64270,2024-11-28,placed
157752,13072,2024-09-30,shipped
157753,13776,2024-11-15,completed
157754,38564,2024-01-16,completed
157755,72308,2024-12-06,returned
157756,34966,2024-08-21,shipped
157757,59807,2024-08-17,placed
157758,70851,2024-05-30,return_pending
157759,71540,2024-02-07,placed
157760,74276,2024-09-27,return_pending
157761,97097,2024-02-09,completed
157762,72891,2024-07-24,return_pending
157763,29763,2024-03-22,placed
157764,1800,2024-08-18,completed
157765,17674,2024-08-05,placed
157766,43076,2024-03-02,completed
157767,6337,2024-05-31,returned
157768,95360,2024-04-20,returned
157769,71781,2024-06-29,placed
157770,30715,2024-11-26,return_pending
157771,12314,2024-04-02,returned
157772,88418,2024-11-07,return_pending
157773,88765,2024-08-01,placed
157774,5963,2024-07-02,return_pending
157775,90215,2024-03-26,placed
157776,37757,2024-01-22,placed
157777,39842,2024-11-17,shipped
157778,36076,2024-12-08,return_pending
157779,34894,2024-07-31,return_pending
157780,26574,2024-08-02,shipped
157781,81591,2024-11-30,returned
157782,35491,2024-07-21,return_pending
157783,81267,2024-01-06,placed
157784,50758,2024-07-06,return_pending
157785,2415,2024-07-06,placed
157786,15784,2024-12-31,returned
157787,10721,2024-05-01,shipped
157788,235,2024-05-22,completed
157789,51188,2024-01-02,placed
157790,17181,2024-09-11,returned
157791,35946,2024-02-06,shipped
157792,12979,2024-09-06,shipped
157793,95080,2024-12-26,completed
157794,16985,2024-11-13,returned
157795,41719,2024-04-21,placed
157796,68862,2024-10-22,return_pending
157797,91910,2024-05-16,shipped
157798,70216,2024-12-16,completed
157799,90510,2024-05-24,completed
157800,55417,2024-12-17,returned
157801,3274,2024-12-17,completed
157802,35450,2024-08-24,shipped
157803,94477,2024-10-11,placed
157804,5070,2024-10-21,returned
157805,73408,2024-01-02,returned
157806,56250,2024-08-15,returned
157807,35187,2024-08-07,placed
157808,15603,2024-08-10,placed
157809,68480,2024-10-30,returned
157810,86821,2024-01-03,shipped
157811,99235,2024-10-31,shipped
157812,82,2024-12-20,return_pending
157813,35337,2024-01-30,return_pending
157814,43926,2024-04-09,return_pending
157815,43249,2024-02-26,completed
157816,88598,2024-07-19,completed
157817,60362,2024-04-24,returned
157818,18926,2024-09-22,return_pending
157819,86190,2024-07-02,shipped
157820,22057,2024-07-17,shipped
157821,11719,2024-11-26,return_pending
157822,28316,2024-06-20,placed
157823,80750,2024-03-09,placed
157824,24175,2024-11-14,placed
157825,93469,2024-09-28,completed
157826,60553,2024-09-04,completed
157827,29160,2024-12-04,completed
157828,55615,2024-10-24,placed
157829,40242,2024-08-13,shipped
157830,71659,2024-12-25,shipped
157831,96246,2024-05-08,placed
157832,95032,2024-03-23,completed
157833,83006,2024-08-18,completed
157834,81896,2024-09-08,completed
157835,84836,2024-08-29,shipped
157836,47894,2024-02-26,shipped
157837,66695,2024-12-04,shipped
157838,44067,2024-10-07,completed
157839,39655,2024-11-03,returned
157840,54062,2024-04-12,completed
157841,15890,2024-01-03,completed
157842,49984,2024-09-26,shipped
157843,72886,2024-07-10,returned
157844,3623,2024-02-12,returned
157845,49582,2024-09-29,completed
157846,20107,2024-10-25,returned
157847,10320,2024-09-27,completed
157848,91921,2024-08-11,completed
157849,39679,2024-07-29,return_pending
157850,20609,2024-09-17,placed
157851,32205,2024-05-11,return_pending
157852,41299,2024-10-31,returned
157853,97695,2024-08-31,placed
157854,67467,2024-10-28,returned
157855,86536,2024-07-01,shipped
157856,83737,2024-02-07,return_pending
157857,80999,2024-11-07,returned
157858,66494,2024-10-27,return_pending
157859,62116,2024-12-25,return_pending
157860,62785,2024-01-16,placed
157861,8316,2024-09-18,placed
157862,52249,2024-06-20,returned
157863,28959,2024-05-18,returned
157864,57396,2024-03-01,completed
157865,68937,2024-05-21,completed
157866,14002,2024-03-07,placed
157867,19354,2024-04-12,shipped
157868,34096,2024-02-09,return_pending
157869,54553,2024-06-18,returned
157870,71762,2024-03-18,placed
157871,21599,2024-09-08,completed
157872,5224,2024-01-30,placed
157873,81858,2024-01-30,return_pending
157874,74437,2024-04-26,return_pending
157875,17010,2024-02-28,return_pending
157876,45333,2024-09-12,returned
157877,65588,2024-08-16,shipped
157878,11597,2024-08-01,return_pending
157879,98696,2024-09-12,shipped
157880,97358,2024-01-10,shipped
157881,4736,2024-11-07,placed
157882,61309,2024-03-28,shipped
157883,80109,2024-10-25,returned
157884,8202,2024-04-07,return_pending
157885,9145,2024-05-07,completed
157886,23987,2024-04-24,returned
157887,90355,2024-07-01,placed
157888,66488,2024-07-24,shipped
157889,97490,2024-12-26,placed
157890,44297,2024-09-04,returned
157891,66410,2024-11-07,shipped
157892,60151,2024-03-25,return_pending
157893,86479,2024-03-06,shipped
157894,4004,2024-08-19,shipped
157895,6853,2024-11-06,return_pending
157896,83645,2024-11-09,placed
157897,13680,2024-05-26,return_pending
157898,5848,2024-12-30,shipped
157899,90414,2024-11-12,placed
157900,17676,2024-11-09,shipped
157901,32221,2024-03-08,placed
157902,79560,2024-11-14,return_pending
157903,83047,2024-01-14,returned
157904,54129,2024-04-17,shipped
157905,5382,2024-09-24,placed
157906,59599,2024-06-21,placed
157907,57720,2024-01-23,returned
157908,30728,2024-08-16,placed
157909,73872,2024-01-20,return_pending
157910,65025,2024-09-13,shipped
157911,82873,2024-01-30,completed
157912,52178,2024-05-17,return_pending
157913,50242,2024-02-20,placed
157914,42870,2024-02-27,placed
157915,7170,2024-05-07,placed
157916,74291,2024-07-24,shipped
157917,33222,2024-01-14,returned
157918,5062,2024-02-06,shipped
157919,89872,2024-07-10,placed
157920,15440,2024-12-30,returned
157921,97797,2024-05-18,placed
157922,35047,2024-07-04,shipped
157923,75127,2024-09-28,returned
157924,73847,2024-06-12,placed
157925,50157,2024-06-23,return_pending
157926,19761,2024-04-27,shipped
157927,68655,2024-10-09,returned
157928,69812,2024-06-03,return_pending
157929,44864,2024-05-27,placed
157930,75505,2024-03-05,placed
157931,43260,2024-03-06,placed
157932,82722,2024-08-05,completed
157933,94189,2024-10-01,completed
157934,3831,2024-01-10,completed
157935,37524,2024-07-03,returned
157936,74860,2024-12-10,shipped
157937,8543,2024-04-18,returned
157938,65011,2024-07-11,completed
157939,74300,2024-08-16,placed
157940,77452,2024-05-20,shipped
157941,59589,2024-07-01,shipped
157942,17609,2024-09-12,returned
157943,66364,2024-10-06,completed
157944,61850,2024-06-01,return_pending
157945,96592,2024-06-25,completed
157946,18447,2024-10-14,completed
157947,77306,2024-08-15,completed
157948,73261,2024-12-09,completed
157949,89259,2024-12-28,return_pending
157950,74285,2024-06-21,completed
157951,83467,2024-01-29,shipped
157952,20372,2024-09-24,completed
157953,1737,2024-02-16,completed
157954,12116,2024-09-17,shipped
157955,97972,2024-07-17,return_pending
157956,29070,2024-01-31,completed
157957,20783,2024-04-29,completed
157958,38805,2024-08-19,placed
157959,50676,2024-01-12,placed
157960,88795,2024-10-25,completed
157961,82751,2024-10-20,return_pending
157962,59407,2024-07-04,returned
157963,11703,2024-06-15,return_pending
157964,91291,2024-06-16,placed
157965,88074,2024-10-23,returned
157966,61674,2024-08-14,completed
157967,17263,2024-06-09,placed
157968,41755,2024-07-12,returned
157969,85569,2024-04-16,placed
157970,39393,2024-12-15,shipped
157971,71618,2024-03-30,shipped
157972,24860,2024-09-21,shipped
157973,76607,2024-06-27,placed
157974,88590,2024-02-27,shipped
157975,81587,2024-10-31,shipped
157976,12032,2024-07-05,return_pending
157977,4061,2024-02-16,shipped
157978,6484,2024-04-29,returned
157979,11639,2024-10-26,shipped
157980,74355,2024-03-18,returned
157981,46875,2024-03-27,returned
157982,86034,2024-05-15,returned
157983,46354,2024-02-15,completed
157984,22478,2024-08-22,returned
157985,24384,2024-11-06,returned
157986,62473,2024-08-14,shipped
157987,57457,2024-11-19,returned
157988,98546,2024-05-29,shipped
157989,72800,2024-05-16,return_pending
157990,35537,2024-09-01,shipped
157991,74022,2024-03-15,completed
157992,37884,2024-03-25,shipped
157993,35599,2024-08-18,return_pending
157994,41815,2024-10-11,returned
157995,87036,2024-03-05,returned
157996,32872,2024-03-07,returned
157997,85716,2024-08-16,return_pending
157998,66243,2024-08-01,placed
157999,59135,2024-09-04,placed
158000,56055,2024-12-05,shipped
158001,21523,2024-03-26,placed
158002,79862,2024-07-16,completed
158003,56622,2024-09-07,placed
158004,30855,2024-09-14,shipped
158005,82591,2024-05-09,shipped
158006,21296,2024-05-21,returned
158007,61804,2024-11-18,placed
158008,77775,2024-09-18,returned
158009,24211,2024-10-11,placed
158010,73475,2024-05-16,placed
158011,45021,2024-09-01,placed
158012,35173,2024-09-08,placed
158013,35945,2024-05-25,placed
158014,15759,2024-04-22,returned
158015,8091,2024-04-19,placed
158016,10998,2024-07-08,shipped
158017,40395,2024-03-30,returned
158018,71323,2024-02-24,return_pending
158019,23107,2024-11-13,shipped
158020,61820,2024-04-01,return_pending
158021,83330,2024-12-22,returned
158022,76332,2024-04-28,shipped
158023,79143,2024-12-04,return_pending
158024,11342,2024-12-16,returned
158025,27642,2024-06-02,returned
158026,57711,2024-09-19,shipped
158027,61994,2024-10-17,returned
158028,84415,2024-05-20,placed
158029,88480,2024-02-19,shipped
158030,7950,2024-02-29,placed
158031,92540,2024-07-11,returned
158032,3334,2024-02-21,return_pending
158033,65829,2024-10-12,shipped
158034,77289,2024-02-23,shipped
158035,34260,2024-01-06,placed
158036,98437,2024-01-18,placed
158037,60635,2024-07-07,shipped
158038,31886,2024-09-20,completed
158039,5463,2024-07-06,placed
158040,47108,2024-09-29,completed
158041,54657,2024-08-16,returned
158042,60875,2024-10-24,shipped
158043,37345,2024-03-05,placed
158044,75384,2024-01-11,return_pending
158045,59771,2024-07-11,completed
158046,23348,2024-11-06,returned
158047,65901,2024-01-16,completed
158048,83662,2024-09-28,placed
158049,13519,2024-11-16,placed
158050,84927,2024-04-01,return_pending
158051,57111,2024-10-13,returned
158052,3155,2024-09-30,completed
158053,40588,2024-08-07,return_pending
158054,64559,2024-08-07,shipped
158055,45552,2024-06-28,shipped
158056,59060,2024-01-28,placed
158057,70290,2024-11-24,shipped
158058,8123,2024-04-10,completed
158059,55998,2024-06-26,placed
158060,71678,2024-05-19,returned
158061,18320,2024-04-13,placed
158062,70594,2024-07-26,completed
158063,99743,2024-06-16,returned
158064,22549,2024-10-05,shipped
158065,24715,2024-11-26,completed
158066,89176,2024-01-31,shipped
158067,5798,2024-07-31,placed
158068,34005,2024-04-19,returned
158069,77941,2024-09-21,return_pending
158070,1437,2024-07-22,completed
158071,10500,2024-01-28,completed
158072,24688,2024-12-04,returned
158073,33528,2024-11-02,completed
158074,12189,2024-04-26,return_pending
158075,39234,2024-01-19,returned
158076,51951,2024-05-10,completed
158077,39594,2024-10-21,completed
158078,21686,2024-02-21,return_pending
158079,27260,2024-06-16,placed
158080,77266,2024-09-09,returned
158081,38764,2024-01-20,completed
158082,44254,2024-03-30,completed
158083,27921,2024-05-20,placed
158084,46793,2024-09-12,returned
158085,75034,2024-06-24,placed
158086,95715,2024-01-27,completed
158087,47080,2024-12-10,return_pending
158088,88695,2024-03-31,placed
158089,9223,2024-03-26,returned
158090,66732,2024-10-04,completed
158091,60968,2024-03-12,shipped
158092,35647,2024-06-16,returned
158093,14371,2024-12-05,returned
158094,74665,2024-04-27,completed
158095,77436,2024-05-30,shipped
158096,90057,2024-01-06,shipped
158097,47992,2024-11-20,returned
158098,7376,2024-10-06,placed
158099,77725,2024-11-07,return_pending
158100,26657,2024-12-19,return_pending
158101,60573,2024-07-18,placed
158102,23933,2024-09-01,returned
158103,13973,2024-08-26,placed
158104,5321,2024-04-12,placed
158105,9934,2024-02-18,placed
158106,94050,2024-07-09,returned
158107,4497,2024-04-25,completed
158108,21846,2024-11-16,shipped
158109,47836,2024-01-18,placed
158110,724,2024-04-08,shipped
158111,78984,2024-08-15,return_pending
158112,91918,2024-04-16,returned
158113,55642,2024-12-03,shipped
158114,48798,2024-11-13,placed
158115,54560,2024-07-11,returned
158116,20298,2024-12-22,completed
158117,27704,2024-12-27,return_pending
158118,95926,2024-10-21,placed
158119,86134,2024-10-16,returned
158120,41959,2024-10-30,return_pending
158121,12030,2024-11-25,return_pending
158122,3233,2024-07-03,return_pending
158123,57866,2024-11-21,placed
158124,50865,2024-01-07,completed
158125,52422,2024-06-07,completed
158126,31078,2024-03-27,return_pending
158127,51039,2024-02-15,completed
158128,77764,2024-11-16,shipped
158129,95657,2024-07-13,return_pending
158130,51102,2024-08-15,return_pending
158131,11530,2024-11-20,return_pending
158132,70548,2024-09-25,shipped
158133,90949,2024-08-15,return_pending
158134,65908,2024-11-29,return_pending
158135,66857,2024-05-21,shipped
158136,53673,2024-03-26,placed
158137,72970,2024-07-16,return_pending
158138,19114,2024-03-24,placed
158139,32213,2024-03-08,placed
158140,63623,2024-03-14,placed
158141,8318,2024-11-19,placed
158142,52625,2024-04-09,completed
158143,45317,2024-02-24,return_pending
158144,88627,2024-01-10,shipped
158145,89873,2024-04-14,completed
158146,83649,2024-05-04,shipped
158147,39164,2024-11-20,completed
158148,67258,2024-04-11,shipped
158149,36722,2024-10-11,completed
158150,78707,2024-07-12,placed
158151,76594,2024-09-04,completed
158152,52598,2024-01-28,shipped
158153,48547,2024-01-31,return_pending
158154,86774,2024-08-29,shipped
158155,81889,2024-10-05,return_pending
158156,52887,2024-10-05,completed
158157,64970,2024-12-21,returned
158158,83893,2024-08-18,returned
158159,40089,2024-09-26,return_pending
158160,69714,2024-08-03,shipped
158161,19200,2024-02-24,returned
158162,89611,2024-12-19,shipped
158163,19123,2024-09-12,return_pending
158164,80815,2024-09-20,shipped
158165,66702,2024-05-07,shipped
158166,84559,2024-10-10,placed
158167,88359,2024-10-13,returned
158168,19955,2024-01-09,shipped
158169,54926,2024-12-30,placed
158170,61864,2024-01-11,shipped
158171,38664,2024-10-25,completed
158172,24806,2024-07-30,completed
158173,81417,2024-05-08,shipped
158174,85479,2024-10-11,completed
158175,94398,2024-08-28,completed
158176,36781,2024-02-25,placed
158177,70294,2024-05-11,shipped
158178,29636,2024-07-18,shipped
158179,12280,2024-01-20,shipped
158180,92407,2024-07-06,return_pending
158181,11999,2024-06-23,shipped
158182,63410,2024-04-07,placed
158183,20609,2024-12-01,placed
158184,22312,2024-07-15,completed
158185,79369,2024-04-03,returned
158186,37603,2024-07-30,shipped
158187,38120,2024-04-27,placed
158188,17551,2024-06-28,return_pending
158189,52116,2024-03-15,returned
158190,41380,2024-11-23,return_pending
158191,14800,2024-02-12,placed
158192,54031,2024-05-21,shipped
158193,29779,2024-10-21,completed
158194,24727,2024-02-07,completed
158195,47739,2024-04-14,placed
158196,34301,2024-03-07,placed
158197,5070,2024-12-20,return_pending
158198,10437,2024-08-23,returned
158199,74931,2024-08-22,returned
158200,34017,2024-11-04,completed
158201,27602,2024-12-24,return_pending
158202,13147,2024-02-02,placed
158203,66963,2024-01-12,completed
158204,45060,2024-07-11,placed
158205,24858,2024-03-27,return_pending
158206,65889,2024-03-03,returned
158207,8387,2024-03-23,returned
158208,46508,2024-09-07,completed
158209,21712,2024-11-20,placed
158210,96213,2024-05-28,shipped
158211,75445,2024-04-05,placed
158212,38515,2024-01-25,placed
158213,73008,2024-05-16,shipped
158214,81865,2024-05-02,return_pending
158215,65550,2024-06-10,returned
158216,75854,2024-02-27,placed
158217,13064,2024-02-15,placed
158218,20182,2024-11-13,return_pending
158219,71752,2024-03-20,return_pending
158220,25634,2024-03-27,shipped
158221,59645,2024-07-08,placed
158222,80751,2024-07-13,returned
158223,72822,2024-11-23,shipped
158224,17221,2024-06-10,shipped
158225,32646,2024-01-18,completed
158226,29487,2024-09-15,shipped
158227,35254,2024-03-15,returned
158228,11314,2024-07-05,return_pending
158229,89334,2024-08-14,completed
158230,328,2024-05-18,placed
158231,68735,2024-09-23,return_pending
158232,79229,2024-10-12,placed
158233,57335,2024-11-15,placed
158234,33638,2024-05-18,shipped
158235,97998,2024-11-30,completed
158236,85722,2024-03-03,returned
158237,3126,2024-04-08,completed
158238,47406,2024-05-27,returned
158239,67870,2024-01-01,shipped
158240,2656,2024-01-31,placed
158241,65383,2024-10-22,returned
158242,63038,2024-10-18,placed
158243,9802,2024-02-05,return_pending
158244,62176,2024-10-14,shipped
158245,94724,2024-02-01,placed
158246,99053,2024-06-12,placed
158247,19586,2024-01-19,completed
158248,73593,2024-09-17,returned
158249,4334,2024-06-27,completed
158250,20267,2024-10-23,placed
158251,16814,2024-08-01,completed
158252,19128,2024-07-26,placed
158253,60194,2024-07-20,placed
158254,49740,2024-04-25,shipped
158255,11763,2024-04-14,returned
158256,25275,2024-02-08,returned
158257,61496,2024-09-07,completed
158258,64520,2024-07-06,return_pending
158259,48336,2024-09-01,completed
158260,8430,2024-06-13,placed
158261,82095,2024-10-09,return_pending
158262,22700,2024-10-31,return_pending
158263,71760,2024-09-20,returned
158264,20061,2024-06-09,returned
158265,59130,2024-07-20,shipped
158266,37752,2024-07-24,shipped
158267,55653,2024-06-12,placed
158268,92068,2024-05-23,returned
158269,74590,2024-08-02,return_pending
158270,6964,2024-03-01,returned
158271,74001,2024-03-18,placed
158272,4676,2024-01-14,return_pending
158273,14798,2024-09-30,shipped
158274,22290,2024-02-20,placed
158275,42054,2024-07-18,completed
158276,87868,2024-09-29,return_pending
158277,67415,2024-03-12,returned
158278,11101,2024-10-20,completed
158279,62465,2024-02-24,returned
158280,65450,2024-02-28,return_pending
158281,45052,2024-07-05,placed
158282,87405,2024-05-29,shipped
158283,58132,2024-04-25,completed
158284,77568,2024-05-27,placed
158285,82083,2024-09-30,completed
158286,361,2024-02-05,placed
158287,99706,2024-09-20,shipped
158288,1724,2024-09-30,returned
158289,56066,2024-02-05,returned
158290,74914,2024-02-12,return_pending
158291,25650,2024-05-08,completed
158292,95182,2024-09-11,shipped
158293,5936,2024-12-21,return_pending
158294,25109,2024-11-06,return_pending
158295,51048,2024-01-28,shipped
158296,20345,2024-05-01,completed
158297,82970,2024-02-06,return_pending
158298,37263,2024-12-14,completed
158299,39802,2024-09-20,shipped
158300,69158,2024-11-12,placed
158301,830,2024-05-09,shipped
158302,74692,2024-09-01,shipped
158303,93434,2024-04-14,return_pending
158304,13553,2024-06-27,return_pending
158305,25154,2024-03-31,placed
158306,10795,2024-11-19,shipped
158307,96767,2024-08-13,returned
158308,52714,2024-06-03,placed
158309,82049,2024-08-30,placed
158310,47476,2024-09-16,placed
158311,32944,2024-01-12,return_pending
158312,87528,2024-09-08,completed
158313,22574,2024-07-24,returned
158314,52193,2024-12-07,return_pending
158315,21579,2024-04-04,completed
158316,68432,2024-05-08,placed
158317,35259,2024-01-13,shipped
158318,91339,2024-05-24,returned
158319,35649,2024-06-20,placed
158320,23336,2024-11-26,placed
158321,5041,2024-10-30,completed
158322,39024,2024-01-09,shipped
158323,9093,2024-08-08,completed
158324,71039,2024-08-30,shipped
158325,73421,2024-04-23,shipped
158326,63672,2024-01-20,placed
158327,45414,2024-07-05,shipped
158328,54599,2024-12-25,placed
158329,19017,2024-08-30,completed
158330,9147,2024-01-04,return_pending
158331,12005,2024-02-22,return_pending
158332,13852,2024-04-30,return_pending
158333,69396,2024-12-01,completed
158334,33872,2024-05-29,completed
158335,56704,2024-12-21,return_pending
158336,79624,2024-12-22,completed
158337,27978,2024-12-30,placed
158338,59601,2024-01-14,returned
158339,74441,2024-05-23,returned
158340,89750,2024-08-14,placed
158341,36676,2024-11-24,placed
158342,30308,2024-05-01,completed
158343,2613,2024-04-08,return_pending
158344,60701,2024-09-01,placed
158345,5013,2024-03-08,returned
158346,19160,2024-04-29,placed
158347,45551,2024-12-08,returned
158348,3252,2024-04-03,shipped
158349,47153,2024-03-24,placed
158350,89455,2024-02-28,completed
158351,43090,2024-08-20,return_pending
158352,11476,2024-04-12,returned
158353,2415,2024-07-23,shipped
158354,67410,2024-02-09,returned
158355,87107,2024-09-12,shipped
158356,79256,2024-02-09,completed
158357,52540,2024-06-11,returned
158358,42021,2024-07-01,placed
158359,82562,2024-05-08,shipped
158360,82583,2024-07-01,placed
158361,16443,2024-01-22,completed
158362,61050,2024-04-16,return_pending
158363,43248,2024-06-24,returned
158364,14699,2024-12-01,placed
158365,55844,2024-06-07,return_pending
158366,72299,2024-07-04,completed
158367,79309,2024-12-24,return_pending
158368,37065,2024-03-22,completed
158369,48315,2024-06-17,return_pending
158370,62949,2024-10-26,returned
158371,51865,2024-09-06,placed
158372,33313,2024-11-19,placed
158373,81676,2024-01-09,return_pending
158374,76937,2024-11-18,returned
158375,27810,2024-07-06,return_pending
158376,63366,2024-08-11,shipped
158377,54017,2024-06-08,returned
158378,55906,2024-12-25,completed
158379,96769,2024-10-01,placed
158380,74217,2024-04-23,return_pending
158381,80812,2024-11-10,return_pending
158382,60128,2024-02-16,shipped
158383,36942,2024-01-15,returned
158384,31615,2024-07-11,returned
158385,87272,2024-07-17,shipped
158386,81355,2024-03-17,placed
158387,24380,2024-09-09,return_pending
158388,90007,2024-11-05,placed
158389,30900,2024-10-26,completed
158390,95128,2024-01-08,shipped
158391,15423,2024-05-06,completed
158392,17114,2024-02-01,returned
158393,69803,2024-06-21,return_pending
158394,98541,2024-03-13,returned
158395,45364,2024-09-12,placed
158396,19559,2024-09-30,placed
158397,95912,2024-02-28,placed
158398,72317,2024-02-17,returned
158399,23635,2024-03-20,shipped
158400,87510,2024-06-08,return_pending
158401,35259,2024-02-20,completed
158402,87334,2024-04-05,return_pending
158403,50160,2024-11-27,completed
158404,16681,2024-05-25,completed
158405,9098,2024-05-02,returned
158406,47000,2024-09-11,returned
158407,28427,2024-04-07,completed
158408,46995,2024-05-02,return_pending
158409,66022,2024-06-04,returned
158410,1926,2024-10-07,shipped
158411,59167,2024-03-10,completed
158412,12950,2024-08-18,completed
158413,59941,2024-01-24,completed
158414,13497,2024-11-28,placed
158415,38797,2024-06-13,shipped
158416,86284,2024-12-28,placed
158417,26364,2024-09-26,returned
158418,87928,2024-01-11,shipped
158419,42361,2024-09-23,return_pending
158420,71780,2024-11-08,returned
158421,7620,2024-12-25,placed
158422,45597,2024-05-05,return_pending
158423,89603,2024-09-25,returned
158424,20670,2024-01-15,placed
158425,57008,2024-10-16,placed
158426,93034,2024-11-11,returned
158427,510,2024-12-28,placed
158428,29091,2024-07-10,return_pending
158429,93131,2024-05-27,completed
158430,95889,2024-10-05,returned
158431,86025,2024-12-12,placed
158432,65693,2024-11-25,placed
158433,52292,2024-10-20,completed
158434,97613,2024-01-05,shipped
158435,94211,2024-03-22,placed
158436,8967,2024-08-30,return_pending
158437,62598,2024-05-24,placed
158438,66493,2024-09-04,return_pending
158439,5651,2024-05-25,shipped
158440,51470,2024-02-23,returned
158441,49645,2024-11-17,completed
158442,33568,2024-04-28,placed
158443,62486,2024-08-05,placed
158444,75099,2024-09-24,completed
158445,22111,2024-10-30,placed
158446,3407,2024-12-13,returned
158447,96684,2024-12-10,shipped
158448,11691,2024-04-15,return_pending
158449,15293,2024-06-23,returned
158450,47547,2024-10-12,completed
158451,8315,2024-11-24,placed
158452,34712,2024-01-29,shipped
158453,78846,2024-02-29,return_pending
158454,42733,2024-07-18,placed
158455,15940,2024-01-12,shipped
158456,8018,2024-02-15,returned
158457,16442,2024-09-09,returned
158458,68507,2024-08-12,completed
158459,98805,2024-09-15,return_pending
158460,14884,2024-01-31,completed
158461,94919,2024-06-20,completed
158462,61260,2024-03-05,placed
158463,76612,2024-11-21,return_pending
158464,98241,2024-05-28,placed
158465,81237,2024-07-27,completed
158466,73048,2024-08-27,completed
158467,60416,2024-06-21,placed
158468,88787,2024-12-10,return_pending
158469,93374,2024-08-10,placed
158470,98153,2024-10-11,shipped
158471,27598,2024-05-04,returned
158472,37982,2024-01-24,completed
158473,37906,2024-11-21,returned
158474,39011,2024-03-18,placed
158475,87234,2024-03-27,return_pending
158476,30309,2024-10-25,return_pending
158477,72004,2024-11-27,return_pending
158478,22389,2024-06-28,returned
158479,64604,2024-10-18,placed
158480,42079,2024-03-24,returned
158481,70096,2024-11-03,return_pending
158482,1521,2024-03-19,return_pending
158483,37050,2024-08-10,shipped
158484,81706,2024-08-15,placed
158485,67558,2024-03-25,placed
158486,29619,2024-08-26,returned
158487,39641,2024-07-13,placed
158488,67281,2024-12-12,placed
158489,26919,2024-11-25,return_pending
158490,98458,2024-07-16,completed
158491,71628,2024-11-25,return_pending
158492,31624,2024-01-27,placed
158493,55829,2024-10-03,shipped
158494,40482,2024-10-28,returned
158495,53734,2024-01-20,shipped
158496,17701,2024-10-14,return_pending
158497,97785,2024-03-15,returned
158498,74281,2024-11-01,shipped
158499,61709,2024-03-23,returned
158500,62937,2024-10-14,returned
158501,18817,2024-07-07,placed
158502,76749,2024-07-20,returned
158503,39098,2024-08-28,return_pending
158504,17968,2024-12-22,completed
158505,76864,2024-02-21,shipped
158506,25788,2024-04-02,return_pending
158507,58950,2024-02-07,placed
158508,81014,2024-08-04,completed
158509,25823,2024-02-14,returned
158510,45585,2024-12-29,returned
158511,2744,2024-09-08,completed
158512,76890,2024-12-26,placed
158513,50361,2024-12-26,return_pending
158514,86982,2024-09-12,completed
158515,87642,2024-12-01,shipped
158516,55302,2024-08-04,placed
158517,55502,2024-05-14,returned
158518,59220,2024-05-25,placed
158519,64836,2024-02-26,shipped
158520,59297,2024-04-06,returned
158521,19747,2024-09-15,return_pending
158522,92360,2024-03-19,placed
158523,74407,2024-10-04,placed
158524,95862,2024-06-12,returned
158525,96345,2024-05-03,shipped
158526,43472,2024-06-30,returned
158527,65054,2024-03-17,placed
158528,7757,2024-04-06,completed
158529,21312,2024-07-07,placed
158530,87747,2024-05-27,completed
158531,38781,2024-04-24,returned
158532,80724,2024-07-30,returned
158533,46453,2024-03-10,completed
158534,95648,2024-08-01,returned
158535,58510,2024-10-13,placed
158536,14478,2024-10-10,completed
158537,48421,2024-04-07,return_pending
158538,69655,2024-08-01,shipped
158539,73687,2024-03-05,return_pending
158540,75251,2024-06-27,returned
158541,75981,2024-10-16,completed
158542,3556,2024-05-07,placed
158543,7784,2024-10-17,placed
158544,76573,2024-11-13,completed
158545,56614,2024-10-02,returned
158546,59230,2024-11-17,placed
158547,97047,2024-08-17,shipped
158548,29773,2024-01-27,placed
158549,72270,2024-11-13,placed
158550,27299,2024-01-22,return_pending
158551,24379,2024-07-23,completed
158552,49363,2024-04-26,placed
158553,25084,2024-07-31,shipped
158554,27328,2024-01-14,returned
158555,20103,2024-04-23,returned
158556,30728,2024-11-02,return_pending
158557,84328,2024-08-28,shipped
158558,81034,2024-07-29,placed
158559,6222,2024-08-10,completed
158560,70721,2024-12-18,returned
158561,46508,2024-10-16,placed
158562,12582,2024-10-05,shipped
158563,2362,2024-02-11,shipped
158564,7118,2024-11-03,placed
158565,83970,2024-07-06,placed
158566,72797,2024-01-28,completed
158567,62701,2024-12-24,placed
158568,24207,2024-09-29,shipped
158569,56378,2024-07-09,placed
158570,35521,2024-06-29,shipped
158571,7290,2024-05-23,returned
158572,48449,2024-11-06,return_pending
158573,53499,2024-09-06,completed
158574,97323,2024-03-16,returned
158575,9134,2024-08-12,completed
158576,11591,2024-08-04,returned
158577,65558,2024-10-28,completed
158578,22769,2024-11-17,shipped
158579,52672,2024-04-06,returned
158580,75939,2024-06-07,return_pending
158581,42547,2024-09-23,placed
